date_administered,administering_provider_type,new_primary_series_doses,new_recipients,new_series_completed,new_booster_doses,new_booster_recipients,new_2nd_booster_recipients,new_bivalent_booster_doses,new_bivalent_booster_recipients,cumulative_primary_series_doses,cumulative_recipients,cumulative_series_completed,cumulative_booster_doses,cumulative_booster_recipients,cumulative_2nd_booster_recipients,cumulative_bivalent_booster_doses,cumulative_bivalent_booster_recipients,data_as_of,data_updated_at,data_loaded_at
2022/08/19,DPH Only,60,35,31,94,46,62,0,0,244620,131780,123109,90350,77955,16422,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/20,DPH Only,26,12,16,17,13,7,0,0,244646,131792,123125,90367,77968,16429,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/21,DPH Only,0,0,0,1,1,0,0,0,244646,131792,123125,90368,77969,16429,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/22,DPH Only,41,22,22,101,56,53,0,0,244687,131814,123147,90469,78025,16482,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/23,DPH Only,42,28,16,92,58,48,0,0,244729,131842,123163,90561,78083,16530,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/24,DPH Only,34,22,13,70,40,36,0,0,244763,131864,123176,90631,78123,16566,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/25,DPH Only,25,15,14,61,36,33,0,0,244788,131879,123190,90692,78159,16599,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/26,DPH Only,51,27,31,88,56,47,0,0,244839,131906,123221,90780,78215,16646,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/27,DPH Only,15,9,10,16,15,2,0,0,244854,131915,123231,90796,78230,16648,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/28,DPH Only,0,0,0,4,4,0,0,0,244854,131915,123231,90800,78234,16648,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/29,DPH Only,30,15,17,69,33,41,0,0,244884,131930,123248,90869,78267,16689,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/30,DPH Only,24,13,13,67,41,35,0,0,244908,131943,123261,90936,78308,16724,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/31,DPH Only,22,14,10,51,30,25,0,0,244930,131957,123271,90987,78338,16749,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/01,DPH Only,36,22,17,37,27,17,0,0,244966,131979,123288,91024,78365,16766,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/02,DPH Only,42,27,18,21,19,4,0,0,245008,132006,123306,91045,78384,16770,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/03,DPH Only,14,6,9,0,0,0,0,0,245022,132012,123315,91045,78384,16770,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/04,DPH Only,1,1,0,0,0,0,0,0,245023,132013,123315,91045,78384,16770,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/05,DPH Only,5,1,4,0,0,0,0,0,245028,132014,123319,91045,78384,16770,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/06,DPH Only,29,12,22,4,4,0,0,0,245057,132026,123341,91049,78388,16770,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/07,DPH Only,38,18,22,7,7,0,1,1,245095,132044,123363,91056,78395,16770,1,1,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/08,DPH Only,21,12,12,2,2,0,19,19,245116,132056,123375,91058,78397,16770,20,20,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/09,DPH Only,35,14,22,7,6,1,77,77,245151,132070,123397,91065,78403,16771,97,97,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/10,DPH Only,6,2,6,1,1,0,27,27,245157,132072,123403,91066,78404,16771,124,124,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/11,DPH Only,0,0,0,0,0,0,0,0,245157,132072,123403,91066,78404,16771,124,124,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/12,DPH Only,23,14,16,8,8,2,251,251,245180,132086,123419,91074,78412,16773,375,375,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/13,DPH Only,14,8,12,15,13,3,224,224,245194,132094,123431,91089,78425,16776,599,599,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/14,DPH Only,31,13,25,3,3,0,369,369,245225,132107,123456,91092,78428,16776,968,968,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/15,DPH Only,17,14,8,4,4,0,390,390,245242,132121,123464,91096,78432,16776,1358,1358,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/16,DPH Only,33,18,26,8,7,1,597,597,245275,132139,123490,91104,78439,16777,1955,1955,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/17,DPH Only,3,3,3,3,3,1,103,103,245278,132142,123493,91107,78442,16778,2058,2058,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/18,DPH Only,1,0,2,0,0,0,70,70,245279,132142,123495,91107,78442,16778,2128,2128,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/19,DPH Only,20,13,13,10,8,2,346,346,245299,132155,123508,91117,78450,16780,2474,2474,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/20,DPH Only,18,9,11,19,12,6,270,270,245317,132164,123519,91136,78462,16786,2744,2744,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/21,DPH Only,13,9,10,12,8,3,362,362,245330,132173,123529,91148,78470,16789,3106,3106,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/22,DPH Only,25,13,16,15,9,2,277,277,245355,132186,123545,91163,78479,16791,3383,3383,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/23,DPH Only,20,11,16,10,9,1,426,426,245375,132197,123561,91173,78488,16792,3809,3809,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/24,DPH Only,9,4,7,0,0,0,47,47,245384,132201,123568,91173,78488,16792,3856,3856,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/25,DPH Only,0,0,0,1,1,0,0,0,245384,132201,123568,91174,78489,16792,3856,3856,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/26,DPH Only,19,13,15,8,6,2,289,289,245403,132214,123583,91182,78495,16794,4145,4145,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/27,DPH Only,16,13,8,12,8,3,272,272,245419,132227,123591,91194,78503,16797,4417,4417,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/28,DPH Only,18,12,13,8,5,3,309,309,245437,132239,123604,91202,78508,16800,4726,4726,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/29,DPH Only,25,15,14,6,4,1,327,327,245462,132254,123618,91208,78512,16801,5053,5053,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/30,DPH Only,33,19,29,2,2,0,424,424,245495,132273,123647,91210,78514,16801,5477,5477,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/01,DPH Only,11,5,10,1,1,1,119,119,245506,132278,123657,91211,78515,16802,5596,5596,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/02,DPH Only,0,0,0,1,1,0,1,1,245506,132278,123657,91212,78516,16802,5597,5597,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/03,DPH Only,31,18,20,7,4,2,302,302,245537,132296,123677,91219,78520,16804,5899,5899,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/04,DPH Only,30,17,15,2,1,1,325,325,245567,132313,123692,91221,78521,16805,6224,6224,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/05,DPH Only,23,16,14,6,4,1,288,288,245590,132329,123706,91227,78525,16806,6512,6512,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/06,DPH Only,15,8,14,6,6,1,317,317,245605,132337,123720,91233,78531,16807,6829,6829,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/07,DPH Only,24,9,22,4,4,2,492,492,245629,132346,123742,91237,78535,16809,7321,7321,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/08,DPH Only,3,0,6,2,0,1,87,87,245632,132346,123748,91239,78535,16810,7408,7408,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/09,DPH Only,0,0,0,0,0,0,1,1,245632,132346,123748,91239,78535,16810,7409,7409,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/10,DPH Only,7,3,5,1,1,0,151,151,245639,132349,123753,91240,78536,16810,7560,7560,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/11,DPH Only,11,9,5,5,4,3,339,339,245650,132358,123758,91245,78540,16813,7899,7899,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/12,DPH Only,26,14,16,10,9,1,363,363,245676,132372,123774,91255,78549,16814,8262,8262,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/13,DPH Only,17,11,10,7,7,0,379,378,245693,132383,123784,91262,78556,16814,8641,8640,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/14,DPH Only,33,18,28,5,4,0,488,488,245726,132401,123812,91267,78560,16814,9129,9128,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/15,DPH Only,7,4,5,1,1,0,132,132,245733,132405,123817,91268,78561,16814,9261,9260,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/16,DPH Only,0,0,0,0,0,0,3,3,245733,132405,123817,91268,78561,16814,9264,9263,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/17,DPH Only,13,6,10,4,2,2,376,376,245746,132411,123827,91272,78563,16816,9640,9639,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/18,DPH Only,11,8,10,3,2,1,365,365,245757,132419,123837,91275,78565,16817,10005,10004,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/19,DPH Only,13,9,7,0,0,0,337,337,245770,132428,123844,91275,78565,16817,10342,10341,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/20,DPH Only,9,7,7,3,2,1,340,340,245779,132435,123851,91278,78567,16818,10682,10681,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/21,DPH Only,30,20,20,0,0,0,512,512,245809,132455,123871,91278,78567,16818,11194,11193,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/22,DPH Only,3,2,2,1,0,0,104,104,245812,132457,123873,91279,78567,16818,11298,11297,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/23,DPH Only,1,0,1,0,0,0,2,2,245813,132457,123874,91279,78567,16818,11300,11299,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/24,DPH Only,27,12,25,4,1,1,372,372,245840,132469,123899,91283,78568,16819,11672,11671,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/25,DPH Only,26,20,11,4,2,2,289,289,245866,132489,123910,91287,78570,16821,11961,11960,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/26,DPH Only,19,16,6,6,3,4,336,336,245885,132505,123916,91293,78573,16825,12297,12296,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/27,DPH Only,28,20,17,8,4,3,415,415,245913,132525,123933,91301,78577,16828,12712,12711,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/28,DPH Only,25,16,20,3,1,0,523,523,245938,132541,123953,91304,78578,16828,13235,13234,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/29,DPH Only,4,3,2,1,1,0,65,65,245942,132544,123955,91305,78579,16828,13300,13299,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/30,DPH Only,1,1,0,0,0,0,3,3,245943,132545,123955,91305,78579,16828,13303,13302,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/31,DPH Only,17,9,18,1,0,0,307,307,245960,132554,123973,91306,78579,16828,13610,13609,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/01,DPH Only,14,9,8,6,3,3,239,239,245974,132563,123981,91312,78582,16831,13849,13848,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/02,DPH Only,23,16,14,4,2,3,336,336,245997,132579,123995,91316,78584,16834,14185,14184,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/03,DPH Only,30,19,15,3,2,1,347,347,246027,132598,124010,91319,78586,16835,14532,14531,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/04,DPH Only,21,15,13,7,3,1,441,440,246048,132613,124023,91326,78589,16836,14973,14971,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/05,DPH Only,3,1,2,0,0,0,107,107,246051,132614,124025,91326,78589,16836,15080,15078,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/06,DPH Only,1,1,0,0,0,0,1,1,246052,132615,124025,91326,78589,16836,15081,15079,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/07,DPH Only,28,19,18,4,1,0,333,332,246080,132634,124043,91330,78590,16836,15414,15411,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/08,DPH Only,20,13,9,4,0,1,269,269,246100,132647,124052,91334,78590,16837,15683,15680,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/09,DPH Only,18,13,8,2,1,1,350,350,246118,132660,124060,91336,78591,16838,16033,16030,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/10,DPH Only,19,15,11,2,2,1,324,324,246137,132675,124071,91338,78593,16839,16357,16354,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/11,DPH Only,4,2,4,0,0,0,138,138,246141,132677,124075,91338,78593,16839,16495,16492,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/12,DPH Only,4,2,6,1,1,1,44,44,246145,132679,124081,91339,78594,16840,16539,16536,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/13,DPH Only,1,1,0,0,0,0,1,1,246146,132680,124081,91339,78594,16840,16540,16537,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/14,DPH Only,17,12,12,1,0,0,345,345,246163,132692,124093,91340,78594,16840,16885,16882,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/15,DPH Only,28,16,14,4,1,2,276,275,246191,132708,124107,91344,78595,16842,17161,17157,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/16,DPH Only,18,11,14,6,2,4,412,412,246209,132719,124121,91350,78597,16846,17573,17569,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/17,DPH Only,29,20,14,5,1,0,300,299,246238,132739,124135,91355,78598,16846,17873,17868,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/18,DPH Only,26,16,22,1,1,1,487,487,246264,132755,124157,91356,78599,16847,18360,18355,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/19,DPH Only,3,3,5,2,1,1,120,119,246267,132758,124162,91358,78600,16848,18480,18474,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/20,DPH Only,0,0,0,1,1,1,1,1,246267,132758,124162,91359,78601,16849,18481,18475,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/21,DPH Only,25,17,12,2,1,1,276,275,246292,132775,124174,91361,78602,16850,18757,18750,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/22,DPH Only,23,16,11,4,3,1,299,299,246315,132791,124185,91365,78605,16851,19056,19049,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/23,DPH Only,18,12,10,0,0,0,277,277,246333,132803,124195,91365,78605,16851,19333,19326,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/24,DPH Only,0,0,0,0,0,0,0,0,246333,132803,124195,91365,78605,16851,19333,19326,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/25,DPH Only,0,0,0,0,0,0,0,0,246333,132803,124195,91365,78605,16851,19333,19326,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/26,DPH Only,7,3,6,1,0,0,58,58,246340,132806,124201,91366,78605,16851,19391,19384,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/27,DPH Only,0,0,0,0,0,0,0,0,246340,132806,124201,91366,78605,16851,19391,19384,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/28,DPH Only,20,14,14,1,0,1,252,252,246360,132820,124215,91367,78605,16852,19643,19636,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/29,DPH Only,24,18,10,5,4,2,254,254,246384,132838,124225,91372,78609,16854,19897,19890,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/11/30,DPH Only,26,21,12,4,2,2,245,245,246410,132859,124237,91376,78611,16856,20142,20135,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/01,DPH Only,14,9,8,4,2,2,220,219,246424,132868,124245,91380,78613,16858,20362,20354,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/02,DPH Only,21,16,11,1,1,0,284,282,246445,132884,124256,91381,78614,16858,20646,20636,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/03,DPH Only,4,1,3,3,2,1,50,50,246449,132885,124259,91384,78616,16859,20696,20686,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/04,DPH Only,0,0,0,0,0,0,2,2,246449,132885,124259,91384,78616,16859,20698,20688,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/05,DPH Only,18,10,9,1,1,0,235,235,246467,132895,124268,91385,78617,16859,20933,20923,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/06,DPH Only,13,6,13,5,3,0,223,223,246480,132901,124281,91390,78620,16859,21156,21146,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/07,DPH Only,36,24,18,1,1,0,248,248,246516,132925,124299,91391,78621,16859,21404,21394,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/08,DPH Only,23,17,12,4,2,3,266,266,246539,132942,124311,91395,78623,16862,21670,21660,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/09,DPH Only,30,20,18,0,0,0,288,287,246569,132962,124329,91395,78623,16862,21958,21947,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/10,DPH Only,0,0,0,0,0,0,0,0,246569,132962,124329,91395,78623,16862,21958,21947,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/11,DPH Only,0,0,0,0,0,0,0,0,246569,132962,124329,91395,78623,16862,21958,21947,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/12,DPH Only,20,15,9,0,0,0,228,228,246589,132977,124338,91395,78623,16862,22186,22175,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/13,DPH Only,13,9,6,3,2,0,183,183,246602,132986,124344,91398,78625,16862,22369,22358,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/14,DPH Only,33,21,17,0,0,0,212,211,246635,133007,124361,91398,78625,16862,22581,22569,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/15,DPH Only,31,20,13,4,2,2,267,267,246666,133027,124374,91402,78627,16864,22848,22836,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/16,DPH Only,18,11,11,1,1,0,264,263,246684,133038,124385,91403,78628,16864,23112,23099,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/17,DPH Only,2,2,2,0,0,0,88,88,246686,133040,124387,91403,78628,16864,23200,23187,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/18,DPH Only,1,1,0,0,0,0,0,0,246687,133041,124387,91403,78628,16864,23200,23187,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/19,DPH Only,35,15,24,3,2,1,274,274,246722,133056,124411,91406,78630,16865,23474,23461,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/20,DPH Only,16,12,9,0,0,0,189,189,246738,133068,124420,91406,78630,16865,23663,23650,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/21,DPH Only,22,18,5,3,1,1,184,184,246760,133086,124425,91409,78631,16866,23847,23834,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/22,DPH Only,16,9,9,1,0,1,168,168,246776,133095,124434,91410,78631,16867,24015,24002,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/23,DPH Only,21,16,8,0,0,0,178,177,246797,133111,124442,91410,78631,16867,24193,24179,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/24,DPH Only,0,0,0,1,0,1,1,1,246797,133111,124442,91411,78631,16868,24194,24180,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/25,DPH Only,0,0,0,0,0,0,0,0,246797,133111,124442,91411,78631,16868,24194,24180,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/12/26,DPH Only,0,0,0,0,0,0,0,0,246797,133111,124442,91411,78631,16868,24194,24180,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:10 AM
2022/12/27,DPH Only,18,11,10,1,1,0,141,141,246815,133122,124452,91412,78632,16868,24335,24321,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:10 AM
2022/12/28,DPH Only,16,10,11,1,1,0,144,144,246831,133132,124463,91413,78633,16868,24479,24465,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:10 AM
2022/12/29,DPH Only,19,7,13,1,0,1,148,148,246850,133139,124476,91414,78633,16869,24627,24613,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:10 AM
2022/12/30,DPH Only,14,7,9,0,0,0,96,96,246864,133146,124485,91414,78633,16869,24723,24709,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:10 AM
2022/12/31,DPH Only,0,0,0,0,0,0,0,0,246864,133146,124485,91414,78633,16869,24723,24709,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:10 AM
2023/01/01,DPH Only,0,0,0,1,1,1,1,1,246864,133146,124485,91415,78634,16870,24724,24710,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:10 AM
